"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00175";"2017-05-29";"11:30";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2017-06-13";"13:30";0.3;"Sal";"VMV_10353";"<";1;"ppt";"Fair"
"CAN00175";"2017-07-07";"11:30";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2017-07-19";"13:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2017-08-16";"11:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2017-09-07";"12:40";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2017-11-01";"12:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2017-12-06";"13:55";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-01-31";"11:15";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-05-10";"12:10";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-05-30";"14:10";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-06-21";"11:17";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-07-05";"11:37";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-07-19";"11:30";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-08-01";"11:47";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-08-15";"10:10";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-08-30";"11:15";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-09-13";"11:10";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
